0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.003558920558200476,0.03929445142638096,0.09239968604945262,0.1450030342858896,0.19238781056516208,0.23405783526307977,0.27059256736206255,0.30275423140990493,0.3312460192648574,0.35666030570842533,0.3794816664665185,0.4001034543689461,0.4188453761893952,0.4359686353161436,0.4516881117474667,0.46618190737342463,0.4795987625889547,0.49206381657556775,0.503683097560585,0.5145470431509628,0.5247332788709589,0.5343088269334244,0.5433318748257336,0.5518532015740268
0.0008528657499847397,0.01836227845772889,0.05416842491463935,0.09541087109121821,0.13583655744563777,0.17334780140047612,0.20747919868070175,0.23835225114804726,0.26627550243651293,0.29159328688672526,0.3146306709785647,0.33567618886083417,0.3549793418233161,0.37275354471897215,0.38918071530122217,0.4044159848116762,0.41859196882120425,0.4318224405180533,0.4442054118863393,0.45582568752820435,0.4667569707985657,0.47706359881887306,0.48680197347139353,0.49602174467494153
0.00018562033882249084,0.008216528235037277,0.030925244707384253,0.061635108690648026,0.09460216163790575,0.1270198355764253,0.15772500723151767,0.1863280071340207,0.2127860223040173,0.23720431002539788,0.2597441203531318,0.2805803106486792,0.2998823804231063,0.3178066608284663,0.33449381512221754,0.35006881552486213,0.36464200610938474,0.3783105695494269,0.3911600685832689,0.4032659107204926,0.4146946741410814,0.42550527712323927,0.43574999455703334,0.44547533440796544
3.459668538180941e-05,0.003410967408193649,0.01681437959640224,0.03841087771116259,0.06404585367103212,0.09093049586866704,0.11755763448337717,0.14318731109261526,0.1674957292516315,0.19037751733509456,0.21183918415346958,0.2319421776790136,0.2507724684350541,0.26842437326211344,0.28499209523404834,0.30056547800159306,0.3152280687864737,0.32905643900098186,0.3421201767748807,0.3544822229929779,0.36619936672944625,0.37732279776227584,0.3878986605704467,0.3979685809781198
5.754092877128418e-06,0.0013417763294829147,0.00883390707079367,0.023352703106250622,0.0425381857488702,0.06409770931971352,0.08650015952356847,0.10883628693221661,0.13059922712622624,0.1515250571630411,0.17149272811443877,0.19046392445190785,0.20844734777500873,0.2254775397783373,0.2416023234690809,0.2568753747244833,0.27135186854852167,0.28508597961902443,0.298129505543923,0.3105311699461295,0.32233633491204267,0.333586956495682,0.3443216805805339,0.35457601562818547
9.817711084043283e-07,0.0005372345050077467,0.004709234315790984,0.01437997470246996,0.02858044044084784,0.045664593231529715,0.06427991625630558,0.08349906262569178,0.10273163843335739,0.12161836498227446,0.13995042706098457,0.1576148270992039,0.17455885364592186,0.1907673074534452,0.20624795930952033,0.22102226432757782,0.235119431230027,0.24857264099974208,0.2614166495727363,0.2736862861503365,0.28541553322669166,0.29663698508629127,0.3073815522477431,0.3176783249134181
1.5472392904663693e-07,0.00020719262275599882,0.0024514648095946903,0.008705093739183508,0.018952624004568323,0.03219215494921381,0.04735381242565297,0.06359041517411848,0.08029981095315668,0.0970757312574046,0.11365321805218068,0.1298650189007701,0.14561012358284423,0.160831961018451,0.17550353867021307,0.18961737476249885,0.20317868684723547,0.2162007819814252,0.2287019360721142,0.240703283467744,0.2522273945754403,0.26329732389648725,0.2739359807645927,0.2841657219490006
2.510224572822596e-08,8.134747374407357e-05,0.0012939453761779396,0.005331676486765669,0.012698142538258704,0.022906634951407746,0.03518439189675357,0.04881572687665068,0.06323719076424195,0.07803579622562719,0.09292032112606768,0.10769079082190802,0.12221324440841565,0.13640064792110038,0.15019900564748737,0.16357743106912978,0.1765211029011534,0.18902628156841766,0.20109678487465746,0.21274149461034647,0.22397259210946763,0.23480431046334382,0.24525205405266703,0.2553317800515993
3.6732515225479815e-09,3.0365333456675255e-05,0.000660745393375296,0.003186630302980943,0.00834487279124429,0.016041938550835317,0.025791439552929125,0.037037130906258514,0.04928808749601029,0.06215368444830274,0.07533878673507798,0.08862706253825502,0.1018633053488466,0.11493828865638342,0.12777681409084377,0.1403286345595064,0.15256169063938035,0.16445711748087338,0.17600557416285978,0.18720454915969328,0.19805638256010294,0.20856681384258713,0.2187439152840781,0.2285973088580771
5.114579990368125e-10,1.1074409032185761e-05,0.0003325243006813048,0.0018850212270125296,0.005441288743880432,0.011165154999060357,0.018810950141215987,0.027982751291490193,0.038279490910933106,0.04935305495932215,0.06092239449947645,0.07276941608074845,0.08472898893029741,0.0966782835787876,0.10852734304999502,0.12021136669631471,0.13168463247675077,0.14291580530220802,0.15388435406359396,0.1645778304048076,0.1749898072082273,0.18511831819379407,0.1949646768148925,0.20453258196290133
