0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0862061521931963,0.22504386253970998,0.32188389368586856,0.39095899157292047,0.44289676459883637,0.48364276250176647,0.5166642199303327,0.5441081497826379,0.5673763886428843,0.587425450757393,0.6049322241020084,0.6203905063516347,0.6341698883738803,0.6465531155777913,0.657760612584495,0.6679670626740146,0.6773129078357798,0.6859125079373776,0.6938600465989136,0.701233882988612,0.7080998101628992,0.7145135301074885,0.7205225584811654,0.7261677079802005
0.032543778706813985,0.13064612931172123,0.21713486048040612,0.28514469858934666,0.33907539197160463,0.3828272157302618,0.41911235105050526,0.44978145767933464,0.4761207509857552,0.4990472077050912,0.5192312561406813,0.5371744986529663,0.5532600210404033,0.5677857693608755,0.5809872357626857,0.5930532308056504,0.6041370791187751,0.6143647178782342,0.6238406561827764,0.6326524291378501,0.6408739743589859,0.6485682248777227,0.6557891239727935,0.6625832078712858
0.010480024732356031,0.07031240957025575,0.13946900254033853,0.20061988569766165,0.2523430954161393,0.2960497269163107,0.33332991523230165,0.36549377809797023,0.3935530285750184,0.4182801132793877,0.4402679060873464,0.4599764365693772,0.47776716110020656,0.49392768969786494,0.5086896472066966,0.5222416815928209,0.5347390432532575,0.5463107245001035,0.5570648453171573,0.5670927640764031,0.5764722503047075,0.5852699594485028,0.5935433823739583,0.6013423953664092
0.0026158322137286474,0.03332748900277427,0.08228145709945306,0.13237420055215154,0.17832232878750978,0.21919623645502645,0.25531858359865334,0.28730248571077666,0.3157627433246095,0.3412378420649554,0.3641786059922033,0.38495674604341146,0.4038778187998868,0.4211936319391967,0.43711275548888284,0.4518090233383669,0.4654282818013884,0.47809371347238755,0.48991003715007003,0.5009668318959548,0.51134118099442,0.5210997872998356,0.5303006762658011,0.5389945757814872
0.0006002130802803886,0.015247363074315014,0.0475702059373576,0.0862061521931963,0.1248768168960302,0.16124057018401444,0.1946339636812035,0.22504386253970998,0.2526902607663845,0.2778590768915617,0.3008363021114224,0.32188389368586856,0.3412329764260879,0.35908406434150264,0.37560989529832256,0.39095899157292047,0.4052591635165024,0.41862066233858664,0.4311389025039424,0.44289676459883637,0.4539665235508472,0.464411455945276,0.4742871783274734,0.48364276250176647
0.0001164764484217286,0.006434362507610834,0.02609624080710962,0.0540154030689531,0.0848334701661931,0.11568302441361178,0.14526601050868643,0.1730742546844049,0.19897568187332038,0.2230111192883063,0.24529572041576553,0.2659712386659692,0.2851831930201496,0.30307036171394525,0.3197604222194831,0.33536864075244843,0.3499980372598638,0.36374021942042867,0.37667647321635994,0.38887890270186953,0.4004115191500136,0.4113312361602179,0.42168875653812105,0.43152935145156185
1.9085093925416626e-05,0.0025018493304464675,0.013573174468742035,0.032543778706813985,0.05587779729462225,0.0809156472794645,0.10611066567834926,0.13064612931172123,0.15412501882598115,0.17638192861683213,0.19737663381341258,0.21713486048040612,0.23571538926853147,0.25319179543879955,0.2696423765055088,0.28514469858934666,0.2997727648454863,0.3135956749695089,0.32667712774467983,0.33907539197160463,0.3508435280185611,0.36202973338263855,0.37267773913541313,0.3828272157302618
2.29697664281355e-06,0.0008337487704875466,0.006368230364894322,0.0181431034649638,0.03457943201859317,0.05371548370555843,0.07409574898134792,0.09478681896778648,0.1152280419204505,0.1350990694573213,0.15422878151253872,0.17253716939728234,0.18999915673383638,0.2066222314194341,0.22243262507106082,0.2374667713169034,0.25176603696841715,0.2653734941706777,0.27833197240071855,0.2906829162146982,0.3024657509187062,0.3137175675965125,0.3244730073148483,0.33476426754288197
2.642947016936832e-07,0.000272982814481813,0.002960769790093353,0.010063533830586065,0.02133898922707384,0.03560875405481555,0.05171628532284108,0.06878378747793196,0.08620615219319636,0.10358597735594569,0.12067120781188334,0.13730797488056778,0.15340765097666914,0.1689245416904672,0.1838409610355731,0.19815728294777107,0.21188531179375425,0.22504386253970998,0.23765581530849456,0.2497461575886354,0.261340690890586,0.2724651861274725,0.28314484287278086,0.29340395464356295
2.559334713913115e-08,8.21606653347822e-05,0.0013027624983506778,0.00535950227195489,0.01275221130041359,0.022989427609367643,0.03529530241642442,0.04895259978759447,0.06339727169336555,0.0782162390166069,0.09311843166206596,0.10790412819496949,0.12243964894943682,0.13663823384947926,0.150446138208848,0.16383269832960723,0.17678328720346548,0.1892943329429057,0.20136979729777632,0.21301868530025203,0.22425328371461087,0.2350879158591912,0.24553806341949164,0.2556197499123378
