0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.2115151110698928,0.3769843481731669,0.4706958831598629,0.5321646535058743,0.5763301734999184,0.6100027418788171,0.6367607477567523,0.6586822951228184,0.677066087583731,0.6927704399701458,0.7063881469294315,0.7183434377709926,0.7289489374850375,0.7384407584080817,0.7470009929807613,0.7547726235183012,0.7618696946570795,0.7683844296418929,0.7743923190712281,0.7799558310225261,0.7851271631385071,0.7899503158748549,0.7944626762703968,0.7986962431704261
0.15401665715949417,0.31346834651458444,0.4105051843639754,0.4760046882326824,0.5238012382810873,0.5605987612032443,0.5900364537527154,0.6142715386586247,0.6346714218222236,0.6521492918661145,0.6673409057357305,0.6807041305750688,0.6925781216120168,0.703220123972377,0.7128292428485131,0.7215623005352101,0.7295447134153388,0.7368781361812586,0.7436459499080488,0.7499172772856209,0.7557499701957079,0.7611928665226672,0.7662875183712693,0.7710695319843124
0.10962631746443194,0.2579362252161855,0.3556486467318505,0.4237470109308569,0.47430888194075327,0.5136620098529672,0.5453810666177821,0.5716376946683932,0.5938316964791387,0.6129093746082578,0.6295356987078295,0.6441931021485614,0.6572410663637436,0.6689535958490669,0.6795436447255497,0.6891795347061516,0.6979962882599073,0.7061036364705677,0.713591794982196,0.720535707024826,0.7269982117752702,0.7330324453234864,0.7386836844901999,0.7439907800103989
0.07597306343936623,0.20955401370164484,0.30558313386580843,0.37493223663053554,0.4274279822378798,0.4687864944085769,0.5024021531701991,0.5303994510559524,0.554175431878276,0.5746882185450012,0.5926184526486215,0.6084641677213788,0.6225990291818797,0.6353094697155518,0.6468191613653809,0.6573056124690775,0.6669117105670621,0.675753930473562,0.6839282870563126,0.6915147289656829,0.6985804332149333,0.7051823110046511,0.71136893838974,0.7171820613921328
0.04932058132241274,0.16451750103769025,0.25639172757210454,0.3256542374009239,0.37932706098733926,0.4222415245481623,0.4574778793782074,0.4870435622425907,0.5122939678550739,0.5341762105352023,0.5533725929114197,0.5703878265726176,0.5856039021781603,0.5993157332859079,0.6117549923318013,0.6231064691249333,0.6335195601573106,0.643116506357122,0.651998409709007,0.6602497012801251,0.6679415094114696,0.6751342335885645,0.6818795358242895,0.6882218989054634
0.03372686657564437,0.13324813132213348,0.2202360793486724,0.28838957836865986,0.3423264524930285,0.38602823860839175,0.4222404666703117,0.45282856251305514,0.4790855856295426,0.501931725413907,0.5220388686605295,0.5399091994144237,0.5559259398840216,0.5703869478546921,0.5835275183978733,0.5955362180457844,0.6065661135719117,0.6167428879603495,0.6261708086368338,0.6349371856033981,0.6431157493263912,0.6507692435730872,0.6579514394122821,0.6647087167203876
0.021658482374067308,0.10443292931455857,0.1849152412064361,0.2509057369061469,0.30444940061224407,0.3485207827713809,0.3854373165367121,0.4168684060714577,0.44401267607493605,0.4677436249480447,0.4887101307322115,0.5074035793722111,0.5242028467936707,0.5394048857290186,0.5532459041420272,0.565916304658118,0.577571413712841,0.5883393177587648,0.598326676524749,0.6076230979900068,0.6163044747427338,0.6244355594177061,0.6320719751407575,0.6392618012180864
0.013548917439577977,0.08083694008361027,0.15401822829208914,0.2170156415107598,0.26951819425026324,0.3134701928892511,0.3507186121963274,0.382703833297395,0.4105069700901615,0.43493892189748384,0.4566144776698279,0.4760063713555901,0.49348345859768916,0.5093376110598742,0.5238028221638176,0.5370689507002738,0.5492917450112869,0.5606002568896051,0.5711023992149625,0.5808891655530387,0.5900378723951543,0.5986146783655452,0.6066765620671365,0.6142728899727953
0.008242105794202566,0.06173874228265321,0.12717125226860468,0.1865034209536329,0.23739113049152438,0.2807719027483933,0.31799941637970774,0.35026072125386865,0.3785004899347253,0.4034532120070603,0.4256896211553107,0.44565656104117773,0.4637075439854344,0.4801253895688803,0.4951388711342427,0.5089349970300107,0.5216681440593105,0.5334669179158734,0.5444393613272823,0.5546769501800738,0.5642576915891042,0.5732485496287314,0.5817073625376058,0.5896843714659474
0.004882451058573322,0.04655950146059537,0.10414950783719873,0.15932531081888776,0.2081144907799661,0.2505181160529379,0.28739560787709006,0.3196668568670032,0.34812645444925994,0.3734214784511998,0.3960701975448342,0.4164872201625951,0.4350059194714914,0.451896409659834,0.46737943263651693,0.48163695921318617,0.4948202746530617,0.5070561716682979,0.5184517257525856,0.5290980063390294,0.5390729848492635,0.5484438324108571,0.5572687501428816,0.5655984385714172
