0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.10334562215375509,0.24941639687601003,0.34700489432552506,0.4154026645003313,0.46634301203567635,0.5060673798127766,0.5381282350244043,0.5646935713675953,0.5871651448119852,0.6064926916084471,0.6233447238194816,0.6382068900451735,0.6514414562406615,0.6633247939853163,0.6740718568180402,0.6838526544143135,0.6928036377222657,0.7010357514639912,0.7086402472044349,0.7156929567982773,0.7222574855350979,0.728387633276148,0.7341292547138236,0.7395217059999077
0.08641235819341894,0.22534809033657172,0.3222013062652805,0.3912697265943018,0.4431959059558116,0.48392956307280266,0.5169392098297853,0.5443722254358853,0.5676305003505606,0.5876704947093865,0.6051690096259331,0.620619751658165,0.6343922267521243,0.6467691048200481,0.657970744749103,0.6681717730917264,0.6775125830216843,0.686107492383835,0.694050648545689,0.7014203793031701,0.7082824504650524,0.7146925402600194,0.7206981435513654,0.7263400547606427
0.0718384337021548,0.2030564910091374,0.29865980264251063,0.368082829253951,0.4207923455947393,0.4623977553582126,0.4962580519675697,0.524485879318823,0.5484749924716547,0.5691834713460704,0.5872931117049985,0.6033034695483798,0.6175897617129883,0.6304398680460601,0.6420787593071526,0.6526850882533246,0.6624027424359766,0.6713490677004819,0.6796208373768815,0.687298661464894,0.6944502949993026,0.7011331558346434,0.7073962655390513,0.7132817631863844
0.05926667955993825,0.18228521653205357,0.2761522214992728,0.3456272328119635,0.3989272335678643,0.441275006882731,0.47589506565633233,0.5048514102532669,0.5295214982836013,0.5508599990398003,0.5695504674131381,0.586096150294346,0.6008764895356241,0.614183524118608,0.626246075951792,0.6372462618833683,0.6473310409292274,0.6566204636238661,0.6652136785420286,0.6731933809590372,0.6806291586608337,0.687580043488448,0.6940964818688525,0.7002218742476475
0.04864197368955907,0.16325294910371382,0.25496556526159286,0.324202665358558,0.37789662967035026,0.42084858583815443,0.45612736769547824,0.4857357898254215,0.5110273495547505,0.5329484352381103,0.5521811476744771,0.5692302330552248,0.5844778193189349,0.5982189961173201,0.610685620109386,0.6220626590314684,0.6324996747100146,0.6421190586045414,0.6510220482460949,0.6592931960452579,0.6670037386751928,0.6742141722577502,0.6809762450416244,0.6873345168564725
0.039637722620092686,0.14570376387939,0.23487250385186886,0.303596110445147,0.35749752176652894,0.4009236966844619,0.43676735419731183,0.4669578718856527,0.4928172680467975,0.5152788699172106,0.5350201770035776,0.5525452959042461,0.5682375455850606,0.5823939951828391,0.595248751731638,0.6069890483419632,0.6177666050526472,0.6277058114668914,0.6369097261530826,0.645464546654836,0.6534429888949737,0.6609068761536252,0.6679091466302187,0.6744954274910774
0.03208962259949592,0.12963656221987366,0.215927311220776,0.2838789624151473,0.33780589161867813,0.3815763655263528,0.4178893696799417,0.4485896948946283,0.4749608216782485,0.49791843331388475,0.518132363432597,0.536103970523812,0.5522162756919926,0.5667672514756221,0.5799924612796781,0.5920808068144215,0.603185710344448,0.613433206020458,0.6229278955817609,0.6317574007098452,0.6399957388861822,0.6477059162501637,0.6549419427001623,0.6617504150213283
0.025808555521575387,0.1149802094325072,0.19810817081725463,0.2650475076979751,0.3188251577838037,0.3628128778030363,0.3995007541666825,0.4306388383175306,0.4574654543124062,0.4808742648539194,0.5015244736666588,0.5199126326600836,0.536420001034584,0.5513443905326079,0.5649220320227062,0.5773429005640228,0.5887616643280511,0.5993056471613603,0.6090807144394506,0.618175689183747,0.6266657109551731,0.63461482275605,0.6420779863607156,0.6491026690225421
0.020620137598508146,0.10165991101076051,0.18138920982025739,0.24709501699162356,0.30055656218589855,0.3446379196186532,0.38160764235404177,0.4131119507205839,0.44033787500750377,0.4641529128174523,0.4852027909314731,0.5039772569235397,0.5208543759905918,0.5361307516020466,0.5500425016476068,0.5627800832028386,0.5744989554299063,0.5853273770424157,0.5953721968054282,0.6047232152053053,0.6134565131727996,0.6216370233132426,0.6293205382236922,0.6365552953130158
0.016378281868798028,0.08963590108915644,0.16579052017978105,0.2300665217542398,0.2830556501948056,0.32711129129814426,0.3642711793937714,0.39607010202437143,0.4236383708270909,0.44781353398383417,0.46922518394853996,0.4883543687041323,0.5055745833539631,0.5211802059866752,0.5354064769465259,0.5484437515424585,0.5604478277429278,0.571547544255393,0.5818504513751106,0.5914471007200716,0.6004143310122638,0.6088178141816851,0.6167140495820709,0.6241519415475603
