1.462062821948570956e-01
1.599272416070469660e-01
1.846482010192325163e-01
1.782647743337193447e-01
1.923015630569402390e-01
1.533935348649890784e-01
1.418013359840664123e-01
1.251047510054412726e-01
1.065125521245242624e-01
8.512912543901052231e-02
7.585008485119715260e-02
7.146665816568287255e-02
6.608323148017092308e-02
6.132612138087267795e-02
4.646462518387650675e-02
3.481190118228738584e-02
2.884601888758453470e-02
2.340206708140257774e-02
1.685372917751593036e-02
1.230539127362817453e-02
-2.429466302587002247e-04
-7.269354045625675553e-03
-2.191375363292280554e-03
-5.217782778661472776e-03
-6.244190194031773444e-03
-3.270597609400738293e-03
-1.819261892706691697e-02
-1.121902634243809871e-02
-8.245433757807063557e-03
-4.854296782365707941e-03
8.536840193080763584e-03
-2.072022831473674387e-03
4.319114143967794917e-03
6.710251119415033827e-03
6.101388094855053623e-03
8.492525070302292534e-03
1.288366204574487028e-02
8.274799021190659687e-03
-2.334064003363778284e-03
4.057072972077691020e-03
9.448209947521490903e-03
-1.016065307703684084e-02
-1.646862071622123835e-02
