2.201748251748227858e-01
2.036188811188779368e-01
1.570629370629355037e-01
1.405069930069906547e-01
1.339510489510473690e-01
1.173951048951060727e-01
9.083916083915966055e-02
5.772727272727706804e-02
3.461538461538893330e-02
2.150349650349880903e-02
8.391608391615790197e-03
-1.472027972027944998e-02
-2.783216783215891610e-02
-3.094405594404747717e-02
-3.405594405593603824e-02
-7.167832167823462441e-03
-2.797202797069076041e-04
6.608391608402541806e-03
1.349650349651909664e-02
3.038461538462655653e-02
