0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.46950119203317653,0.13953907724594405,0.06720504102285951,0.04137169164930721,0.028725716548385294,0.021435543271476343,0.01678420235171163,0.013603085030680417,0.011314418596965692,0.009602958740801526,0.008283536435449768,0.007240958230682382,0.006400185134431746,0.0057104526897335806,0.005136315896245303,0.004652353366478956,0.004239907331619053,0.0038850068162921136,0.003577004670902939,0.0033076595422750765,0.0030705031917689363,0.002860395487086387,0.002673205633311526,0.00250558004841106,0.0023547707987345845
0.2280158559978256,0.1659723184137818,0.09244848844704923,0.0602431087634171,0.04313146491515707,0.032810924825177,0.026033353802321857,0.021304011537992107,0.01785067076990743,0.015238679397659438,0.013206724755960741,0.011589278592109009,0.01027693995607093,0.009194814312197819,0.008290087297110227,0.007524560167228356,0.006869994015981984,0.00630511034230119,0.0058136034906146605,0.0053827906013796945,0.005002674269904639,0.004665278901642478,0.004364172529311872,0.004094116762013877,0.0038508068236207116
0.053758537848003635,0.11885580823091998,0.09284506972517353,0.06939174061552567,0.053519832102891074,0.04266507728844704,0.034959952876283396,0.029289921822432008,0.02498636831535761,0.021633962753507707,0.018964783521012496,0.016799866190359003,0.015015915763414656,0.013525657733249097,0.01226583115509805,0.011189614507826073,0.010261708784753076,0.009455062350160248,0.008748638401073316,0.008125861197390116,0.0075735142422982404,0.007080945587836451,0.006639485753848429,0.006242015341808349,0.005882639686788149
0.030016373061025035,0.09493142715249123,0.08533889715417867,0.0676628050267297,0.053899007601094784,0.04385122366985067,0.036439201498989715,0.030843651854033705,0.026518276753602743,0.023102219368014598,0.02035301366019221,0.018103894567819245,0.016237405830673013,0.014668952908569288,0.01333635423058821,0.012193053354682348,0.01120360955277866,0.010340637485596216,0.00958268864197398,0.008912757607396293,0.008317210994729374,0.007785007476191819,0.007307121675250827,0.006876113039202991,0.006485799297998973
0.01591009618631126,0.07231898179956202,0.07570089529183623,0.06408588272011609,0.05292009553225602,0.04404439085491191,0.037177246958912,0.031830585067701866,0.027606843610601395,0.024216683111909554,0.02145393481298208,0.0191710269115562,0.017260953507567733,0.015644912640442765,0.014263950880969767,0.013073291734436832,0.012038441500347608,0.01113247749954871,0.010334131405559277,0.009626414509701475,0.008995617683799528,0.008430574138608815,0.00792210906459867,0.007462623938169988,0.007045779087093362
0.008000030152681284,0.052752031943872686,0.06497470757576505,0.05910157734240873,0.05077771992220867,0.04333445116983731,0.037215868854874545,0.032269039322313176,0.028258454428362723,0.024977536402707723,0.02226450797096624,0.019996608520343906,0.018081173152260932,0.016447913345844056,0.015043033560187047,0.013824927021085065,0.012761063324659094,0.011825736536856923,0.010998425806830858,0.010262591410502342,0.009604781826430875,0.009013964718212142,0.008481020587513766,0.007998355764464837,0.007559603810320947
0.003813799317983953,0.036964502096527324,0.05406787082761555,0.05316760786446237,0.04769894109761058,0.04183836792204046,0.03661714812490485,0.03219229534830287,0.028490605024908633,0.02539333178501002,0.022788102421631207,0.020580969122616644,0.01869661381068416,0.01707547992080921,0.015670565435436268,0.014444646374551395,0.013368063443508993,0.012417013801889976,0.011572248483319558,0.010818081613781283,0.010141635001645777,0.009532259333924986,0.008981087900244211,0.0084806901104999,0.008024800554655043
0.0017228645634460018,0.024950938216255682,0.043689081560279064,0.046721091714571006,0.0439253691978205,0.03969147823367419,0.035458989752240266,0.0316461848885371,0.028330552104947282,0.02548021584074084,0.02303404161546141,0.020929155537581956,0.019109603096388594,0.017528197160884218,0.016146013391371006,0.014931205539897019,0.013857754800152278,0.012904358206052291,0.012053504160249418,0.011290726185242628,0.010604008591207414,0.009983315554967065,0.009420218193000984,0.008907598630797375,0.008439414332573003
0.0007371921631589623,0.016261321925611163,0.03432498772845935,0.04014918103286299,0.03969662682569641,0.037038638131707685,0.03383025781646776,0.030686318052167955,0.027813678069685932,0.02526093679229907,0.02301698718092332,0.02105054307191634,0.01932599963704945,0.017809551675490587,0.0164712477452712,0.015285366456747218,0.014230137593553294,0.013287247875813812,0.0124413164036688,0.01167941223422636,0.010990637067557152,0.010365774967916519,0.009797002846812897,0.00927765296651134,0.00880201870539854
0.0002986626334548759,0.010252540204386814,0.026250009483354757,0.03376971413099426,0.0352363900953782,0.034025876968287114,0.03182585583148659,0.029375124752457876,0.026981663811388695,0.024763686455404055,0.022756187948525797,0.020958338956067524,0.019354859465288587,0.017925704952340693,0.01665038648769679,0.015509789783584804,0.014486825025082861,0.013566539034741032,0.01273599277409132,0.011984049602294766,0.011301142907582606,0.01067905397745933,0.010110712453553994,0.009590022785421037,0.009111715974771117
0.00011452724658379435,0.006263176878577233,0.019558877768082936,0.027821952461431113,0.03074177901166414,0.030793080448608387,0.029542057133861377,0.027778888869197133,0.025880577497398305,0.02402084451548231,0.02227463861642931,0.02066900838682245,0.01920803815616451,0.017885213732565797,0.016689596462274303,0.01560889218625483,0.014630940105130774,0.01374439099601088,0.012938970146307904,0.012205530985100133,0.011536007583100694,0.010923322833508442,0.010361281819892487,0.009844465250762657,0.009368129997422814
4.155644706164569e-05,0.003711744859220547,0.014210789103850855,0.022466189516899118,0.026376365326024644,0.02746802093014815,0.02707229843744524,0.02596490496011869,0.024558957586551716,0.023067673040830766,0.021598178246250987,0.02020164292131707,0.018899742225354454,0.01769870744309221,0.01659685892409568,0.015588674400332958,0.014666988632534905,0.013824171808488772,0.01305274437047349,0.01234567941967013,0.011696532394625592,0.011099476533373231,0.010549288515017852,0.010041309407324561,0.009571395050345877
1.4264594210391858e-05,0.002135907189786985,0.010075769644106624,0.017790435895676332,0.02226683285249311,0.024162012303087045,0.024503668904229073,0.023998918610818695,0.0230659963871694,0.021941030312702586,0.020754573066386506,0.019577299430195955,0.01844604712340911,0.017378532658828827,0.016381704397493646,0.015456521482308472,0.014600707307254657,0.013810341788666747,0.013080780287987703,0.012407178293879495,0.011784783708821134,0.011209091752251044,0.01067591884702318,0.010181429203711179,0.00972213437531827
4.630993514027743e-06,0.0011942463216153233,0.006976191021513794,0.013821746798327938,0.018502815549208535,0.02096718619120508,0.021914174315952585,0.021942925757178697,0.021449881493750406,0.020678145585095675,0.01977261391044488,0.01881833230548008,0.01786439944754581,0.01693837883951968,0.016054928807272634,0.015220985670467702,0.01443889631101275,0.013708323492877705,0.013027410078268353,0.01239349141055368,0.011803529779222777,0.011254376690741363,0.01074292790869974,0.010266211573891348,0.00982143463008861
1.4216672338781291e-06,0.0006490927057527178,0.0047196173267026595,0.010539964486622005,0.01513935484976969,0.01795534936716836,0.019370856711575457,0.019853420871048508,0.01975636887562844,0.019315510174793132,0.018681268526338612,0.01794774771507604,0.01717312378273919,0.016392899663669136,0.01562830077340191,0.014891558500305851,0.014189240607180742,0.013524360602252372,0.012897721077638202,0.012308773245184701,0.011756168531175615,0.011238112645316323,0.010752592062084287,0.010297517616335683,0.009870814034629416
2.9356090661153705e-08,8.812629117587646e-05,0.0012787835352646847,0.004193811332152394,0.007581020233644607,0.010442654318596149,0.012506501320642783,0.013842205311989833,0.01460971724896927,0.014963589525494286,0.015027540191971278,0.014893617075192114,0.014628046298642089,0.01427768459322426,0.01387537743588857,0.013444000212261081,0.012999383207466464,0.012552390143108771,0.012110384262524504,0.011678260569558674,0.01125917344560104,0.010855050884215567,0.010466959079837745,0.010095361743346576,0.009740305056351983
7.194026678727349e-09,4.284200220917833e-05,0.0007927053112434517,0.002978246518259603,0.005847377944229359,0.008502726151291733,0.010576599860007599,0.012037806221741408,0.0129802289738805,0.013521517312177808,0.013766707217223381,0.013799423590661122,0.013682930921234598,0.013463890229279199,0.013176254493058051,0.012844535872306523,0.012486333343064315,0.012114217096974272,0.011737108713113398,0.011361283966696861,0.010991099449573993,0.010629519149359667,0.010278496719209995,0.009939253680189941,0.009612482444727788
1.6658877447161973e-09,2.0255645084856543e-05,0.00048127337710274025,0.0020791762531890243,0.0044465876579094735,0.006839817140286725,0.008850298935299386,0.010370262748260833,0.011434310223173483,0.012122994849650223,0.012520379387891509,0.012699143784923136,0.012717429591669396,0.012620011411191276,0.012440680519734543,0.01220465180862057,0.011930612015740888,0.011632343395529793,0.011319967329615876,0.011000880347967867,0.010680452601189883,0.010362547175755632,0.010049905908406348,0.00974443627396182,0.009447425097800527
